id;source;display_name;extras_fim_vigencia;extras_fim_implantacao;extras_inicio_vigencia
"82001049";"tuss-22";"Levantamento do seio maxilar com osso autógeno";"-";"2011-03-06";"2010-06-09"
"82001030";"tuss-22";"Incisão e Drenagem intra-oral de abscesso, hematoma e/ou flegmão da região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"82001022";"tuss-22";"Incisão e Drenagem extra-oral de abscesso, hematoma e/ou flegmão da região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"82001006";"tuss-22";"Implante Zigomático ";"-";"2011-03-06";"2010-06-09"
"82000980";"tuss-22";"Implante ósseo integrado ";"-";"2011-03-06";"2010-06-09"
"82000964";"tuss-22";"Implante ortodôntico ";"-";"2011-03-06";"2010-06-09"
"82000948";"tuss-22";"Gengivoplastia";"-";"2011-03-06";"2010-06-09"
"82000921";"tuss-22";"Gengivectomia";"-";"2011-03-06";"2010-06-09"
"82000913";"tuss-22";"Frenulotomia lingual";"-";"2011-03-06";"2010-06-09"
"82000905";"tuss-22";"Frenulotomia labial ";"-";"2011-03-06";"2010-06-09"
"82000891";"tuss-22";"Frenulectomia lingual";"-";"2011-03-06";"2010-06-09"
"82000883";"tuss-22";"Frenulectomia labial ";"-";"2011-03-06";"2010-06-09"
"82000875";"tuss-22";"Exodontia simples de permanente";"-";"2011-03-06";"2010-06-09"
"82000859";"tuss-22";"Exodontia de raiz residual";"-";"2011-03-06";"2010-06-09"
"82000832";"tuss-22";"Exodontia de permanente por indicação ortodôntica/protética";"-";"2011-03-06";"2010-06-09"
"82000816";"tuss-22";"Exodontia a retalho";"-";"2011-03-06";"2010-06-09"
"82000808";"tuss-22";"Exérese ou excisão de rânula ";"-";"2011-03-06";"2010-06-09"
"82000794";"tuss-22";"Exérese ou excisão de mucocele";"-";"2011-03-06";"2010-06-09"
"82000786";"tuss-22";"Exérese ou excisão de cistos odontológicos ";"-";"2011-03-06";"2010-06-09"
"82000778";"tuss-22";"Exérese ou excisão de cálculo salivar";"-";"2011-03-06";"2010-06-09"
"82000743";"tuss-22";"Exérese de lipoma na região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"82000700";"tuss-22";"Estabilização de paciente por meio de contenção física e/ou mecânica ";"-";"2011-03-06";"2010-06-09"
"82000689";"tuss-22";"Enxerto pediculado";"-";"2011-03-06";"2010-06-09"
"82000662";"tuss-22";"Enxerto gengival livre";"-";"2011-03-06";"2010-06-09"
"82000646";"tuss-22";"Enxerto conjuntivo subepitelial";"-";"2011-03-06";"2010-06-09"
"82000620";"tuss-22";"Enxerto com osso liofilizado";"-";"2011-03-06";"2010-06-09"
"82000603";"tuss-22";"Enxerto com osso autógeno do mento";"-";"2011-03-06";"2010-06-09"
"82000581";"tuss-22";"Enxerto com osso autógeno da linha oblíqua";"-";"2011-03-06";"2010-06-09"
"82000557";"tuss-22";"Cunha proximal ";"-";"2011-03-06";"2010-06-09"
"82000549";"tuss-22";"Crioterapia ou termoterapia em odontologia";"-";"2011-03-06";"2010-06-09"
"82000522";"tuss-22";"Criocirurgia de neoplasias da região buco-maxilo-facial ";"-";"2011-03-06";"2010-06-09"
"82000506";"tuss-22";"Controle pós-operatório em odontologia";"-";"2011-03-06";"2010-06-09"
"82000484";"tuss-22";"Controle de hemorragia sem aplicação de agente hemostático em região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"82000468";"tuss-22";"Controle de hemorragia com aplicação de agente hemostático em região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"82000441";"tuss-22";"Coleta de raspado em lesões ou sítios específicos da região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"82000417";"tuss-22";"Cirurgia periodontal a retalho";"-";"2011-03-06";"2010-06-09"
"82000395";"tuss-22";"Cirurgia para torus palatino";"-";"2011-03-06";"2010-06-09"
"82000387";"tuss-22";"Cirurgia para torus mandibular - unilateral ";"-";"2011-03-06";"2010-06-09"
"82000360";"tuss-22";"Cirurgia para torus mandibular - bilateral";"-";"2011-03-06";"2010-06-09"
"82000352";"tuss-22";"Cirurgia para exostose maxilar ";"-";"2011-03-06";"2010-06-09"
"82000344";"tuss-22";"Cirurgia odontológica com aplicação de aloenxertos";"-";"2011-03-06";"2010-06-09"
"82000336";"tuss-22";"Cirurgia odontológica a retalho";"-";"2011-03-06";"2010-06-09"
"82000301";"tuss-22";"Bridotomia";"-";"2011-03-06";"2010-06-09"
"82000298";"tuss-22";"Bridectomia ";"-";"2011-03-06";"2010-06-09"
"82000280";"tuss-22";"Biópsia de maxila";"-";"2011-03-06";"2010-06-09"
"82000212";"tuss-22";"Aumento de coroa clínica";"-";"2011-03-06";"2010-06-09"
"82000190";"tuss-22";"Aprofundamento/aumento de vestíbulo";"-";"2011-03-06";"2010-06-09"
"82000182";"tuss-22";"Apicetomia unirradiculares sem obturação retrógrada";"-";"2011-03-06";"2010-06-09"
"82000174";"tuss-22";"Apicetomia unirradiculares com obturação retrógrada";"-";"2011-03-06";"2010-06-09"
"82000166";"tuss-22";"Apicetomia multirradiculares sem obturação retrógrada";"-";"2011-03-06";"2010-06-09"
"82000158";"tuss-22";"Apicetomia multirradiculares com obturação retrógrada";"-";"2011-03-06";"2010-06-09"
"82000085";"tuss-22";"Apicetomia birradiculares sem obturação retrógrada";"-";"2011-03-06";"2010-06-09"
"82000077";"tuss-22";"Apicetomia birradiculares com obturação retrógrada";"-";"2011-03-06";"2010-06-09"
"82000069";"tuss-22";"Amputação radicular sem obturação retrógrada  ";"-";"2011-03-06";"2010-06-09"
"82000050";"tuss-22";"Amputação radicular com obturação retrógrada  ";"-";"2011-03-06";"2010-06-09"
"82000034";"tuss-22";"Alveoloplastia";"-";"2011-03-06";"2010-06-09"
"82000026";"tuss-22";"Acompanhamento de tratamento/procedimento cirúrgico em odontologia";"-";"2011-03-06";"2010-06-09"
"81000570";"tuss-22";"Técnica de localização radiográfica";"-";"2014-08-31";"2013-12-01"
"81000561";"tuss-22";"Radiografia lateral corpo da mandíbula";"-";"2014-08-31";"2013-12-01"
"81000553";"tuss-22";"Documentação odontológica em mídia digital";"-";"2014-08-31";"2013-12-01"
"81000545";"tuss-22";"Diagnóstico e tratamento de trismo";"-";"2014-08-31";"2013-12-01"
"81000537";"tuss-22";"Traçado Cefalométrico";"-";"2011-03-06";"2010-06-09"
"81000529";"tuss-22";"Tomografia convencional - linear ou multi-direcional ";"-";"2011-03-06";"2010-06-09"
"81000510";"tuss-22";"Tomografia computadorizada por feixe cônico - cone beam ";"-";"2011-03-06";"2010-06-09"
"81000480";"tuss-22";"Telerradiografia com traçado cefalométrico";"-";"2011-03-06";"2010-06-09"
"81000472";"tuss-22";"Telerradiografia ";"-";"2011-03-06";"2010-06-09"
"81000456";"tuss-22";"Slide";"-";"2011-03-06";"2010-06-09"
"81000430";"tuss-22";"Radiografia póstero-anterior ";"-";"2011-03-06";"2010-06-09"
"81000421";"tuss-22";"Radiografia periapical ";"-";"2011-03-06";"2010-06-09"
"81000413";"tuss-22";"Radiografia panorâmica de mandíbula/maxila (ortopantomografia) com traçado para implantes";"-";"2014-08-31";"2013-12-01"
"81000405";"tuss-22";"Radiografia panorâmica de mandíbula/maxila (ortopantomografia)  ";"-";"2011-03-06";"2010-06-09"
"81000375";"tuss-22";"Radiografia interproximal - bite-wing";"-";"2011-03-06";"2010-06-09"
"81000367";"tuss-22";"Radiografia da mão e punho - carpal ";"-";"2011-03-06";"2010-06-09"
"81000340";"tuss-22";"Radiografia da ATM ";"-";"2011-03-06";"2010-06-09"
"81000324";"tuss-22";"Radiografia antero-posterior";"-";"2011-03-06";"2010-06-09"
"81000308";"tuss-22";"Modelos ortodônticos";"-";"2011-03-06";"2010-06-09"
"81000294";"tuss-22";"Levantamento Radiográfico (Exame Radiodôntico)";"-";"2011-03-06";"2010-06-09"
"81000278";"tuss-22";"Fotografia ";"-";"2011-03-06";"2010-06-09"
"81000260";"tuss-22";"Diagnóstico por meio de procedimentos laboratoriais ";"-";"2011-03-06";"2010-06-09"
"81000243";"tuss-22";"Diagnóstico por meio de enceramento ";"-";"2011-03-06";"2010-06-09"
"81000235";"tuss-22";"Diagnóstico e tratamento de xerostomia";"-";"2011-03-06";"2010-06-09"
"81000219";"tuss-22";"Diagnóstico e tratamento de halitose";"-";"2011-03-06";"2010-06-09"
"81000200";"tuss-22";"Diagnóstico e tratamento de estomatite por candidose";"-";"2011-03-06";"2010-06-09"
"81000197";"tuss-22";"Diagnóstico e tratamento de estomatite herpética";"-";"2011-03-06";"2010-06-09"
"81000189";"tuss-22";"Diagnóstico e planejamento para tratamento odontológico";"-";"2011-03-06";"2010-06-09"
"81000170";"tuss-22";"Diagnóstico anatomopatológico em punção na região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"81000154";"tuss-22";"Diagnóstico anatomopatológico em peça cirúrgica na região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"81000138";"tuss-22";"Diagnóstico anatomopatológico em material de biópsia na região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"81000111";"tuss-22";"Diagnóstico anatomopatológico em citologia esfoliativa na região buco-maxilo-facial";"-";"2011-03-06";"2010-06-09"
"81000090";"tuss-22";"Consulta para Técnica de Clareamento Dentário Caseiro";"-";"2011-03-06";"2010-06-09"
"81000073";"tuss-22";"Consulta odontológica para avaliação técnica de auditoria  ";"-";"2011-03-06";"2010-06-09"
"81000065";"tuss-22";"Consulta odontológica inicial";"-";"2011-03-06";"2010-06-09"
"81000057";"tuss-22";"Consulta odontológica de Urgência 24 hs";"-";"2011-03-06";"2010-06-09"
"81000049";"tuss-22";"Consulta odontológica de Urgência";"-";"2011-03-06";"2010-06-09"
"81000030";"tuss-22";"Consulta odontológica ";"-";"2011-03-06";"2010-06-09"
"81000014";"tuss-22";"Condicionamento em Odontologia";"-";"2011-03-06";"2010-06-09"
"41501330";"tuss-22";"Paquimetria ultrassônica - monocular - indicação específica";"-";"2021-10-31";"2021-08-01"
"41501322";"tuss-22";"Angiotomografia ocular (ATO)";"-";"2021-10-31";"2021-08-01"
"41501314";"tuss-22";"Angiografia de grande angular (AGA)";"-";"2021-10-31";"2021-08-01"
"41501306";"tuss-22";"Perfusão pulmonar por tomografia por impedância elétrica";"-";"2021-10-31";"2021-08-01"
"41501292";"tuss-22";"Titulação da PEEP decremental orientada por tomografia por impedância elétrica";"-";"2021-10-31";"2021-08-01"
"41501284";"tuss-22";"Tomografia por impedância elétrica do tórax";"-";"2021-10-31";"2021-08-01"
"41501276";"tuss-22";"Biometria óptica ";"-";"2021-10-31";"2021-08-01"
"41501268";"tuss-22";"Pressão arterial peniana";"-";"2010-10-15";"2010-09-09"
"41501250";"tuss-22";"Pressão intra abdominal urológica";"-";"2010-10-15";"2009-02-13"
"41501241";"tuss-22";"Perfil de pressão uretral";"-";"2010-10-15";"2009-02-13"
"41501233";"tuss-22";"Oximetria venosa, perfil";"-";"2010-10-15";"2009-02-13"
"41501225";"tuss-22";"Oximetria arterial, perfil";"-";"2010-10-15";"2009-02-13"
"41501217";"tuss-22";"Injeção intracavernosa";"-";"2010-10-15";"2009-02-13"
"41501209";"tuss-22";"Medida de pressão hepática";"-";"2010-10-15";"2009-02-13"
"41501195";"tuss-22";"Pletismografia (qualquer tipo) por lateralidade ou território";"-";"2010-10-15";"2009-02-13"
"41501187";"tuss-22";"Medida de pressão segmentar (nos quatro segmentos)";"-";"2010-10-15";"2009-02-13"
"41501179";"tuss-22";"Fotopletismografia (venosa ou arterial) por lateralidade ou segmento";"-";"2010-10-15";"2009-02-13"
"41501144";"tuss-22";"Tomografia de coerência óptica - monocular";"-";"2010-10-15";"2009-02-13"
"41501136";"tuss-22";"Termometria cutânea (por lateralidade: pescoço, membros, bolsa escrotal, por território peniano)";"-";"2010-10-15";"2009-02-13"
"41501128";"tuss-22";"Paquimetria ultrassônica - monocular";"-";"2010-10-15";"2009-02-13"
"41501110";"tuss-22";"Medida de índice de artelhos com registro gráfico";"-";"2010-10-15";"2009-02-13"
"41501101";"tuss-22";"Investigação ultrassônica sem registro gráfico (qualquer área)";"-";"2010-10-15";"2009-02-13"
"41501098";"tuss-22";"Investigação ultrassônica com teste de stress em esteira e com registro gráfico";"-";"2010-10-15";"2009-02-13"
"41501080";"tuss-22";"Investigação ultrassônica com teste de stress e sem registro gráfico";"-";"2010-10-15";"2009-02-13"
"41501071";"tuss-22";"Investigação ultrassônica com teste de stress e com registro gráfico";"-";"2010-10-15";"2009-02-13"
"41501063";"tuss-22";"Investigação ultrassônica com registro gráfico (qualquer área)";"-";"2010-10-15";"2009-02-13"
"41501047";"tuss-22";"Dopplermetria dos cordões espermáticos";"-";"2010-10-15";"2009-02-13"
"41501020";"tuss-22";"Cavernosometria";"-";"2010-10-15";"2009-02-13"
"41501012";"tuss-22";"Biometria ultrassônica - monocular";"-";"2010-10-15";"2009-02-13"
"41401808";"tuss-22";"TESTE DE CONTATO BATERIA AGENTES OCUPACIONAIS";"-";"2018-03-31";"2018-01-01"
"41401794";"tuss-22";"TESTE DE CONTATO BATERIA MEDICAMENTOS/CORTICOIDES";"-";"2018-03-31";"2018-01-01"
"41401786";"tuss-22";"TESTE DE CONTATO BATERIA UNHAS";"-";"2018-03-31";"2018-01-01"
"41401778";"tuss-22";"TESTE DE CONTATO BATERIA CAPILAR";"-";"2018-03-31";"2018-01-01"
"41401760";"tuss-22";"TESTE DE CONTATO BATERIA REGIONAL";"-";"2018-03-31";"2018-01-01"
"41401751";"tuss-22";"TESTE DE CONTATO BATERIA COSMÉTICOS";"-";"2018-03-31";"2018-01-01"
"41401743";"tuss-22";"Teste de integridade do implante coclear unilateral";"-";"2021-10-31";"2021-08-01"
"41401719";"tuss-22";"Teste rápido para detecção da PAMG-1 para diagnóstico de ruptura de membranas fetais";"-";"2014-08-31";"2014-05-26"
"41401700";"tuss-22";"Teste de Wada";"-";"2014-08-31";"2012-10-10"
"41401697";"tuss-22";"Estudo da halitose";"-";"2014-08-31";"2012-10-10"
"41401689";"tuss-22";"Metabolismo de repouso";"-";"2014-08-31";"2012-10-10"
"41401670";"tuss-22";"Teste de fibronectina fetal - indicador bioquímico para parto prematuro";"-";"2014-08-31";"2012-10-10"
"41401662";"tuss-22";"Teste de estimulação muscúlo-esquelética \"in vitro\" (mínimo seis)";"-";"2010-10-15";"2010-09-09"
"41401654";"tuss-22";"Teste de fluxo salivar";"-";"2010-10-15";"2010-09-09"
"41401646";"tuss-22";"Testes cutâneos de contato (patch tests)";"-";"2010-10-15";"2009-02-13"
"41401638";"tuss-22";"Teste suplementar de sensibilidade";"-";"2010-10-15";"2009-02-13"
"41401620";"tuss-22";"Teste sensibilidade ao sal";"-";"2010-10-15";"2009-02-13"
"41401611";"tuss-22";"Teste de Wepmann";"-";"2010-10-15";"2009-02-13"
"41401603";"tuss-22";"Teste de Teller - binocular";"-";"2010-10-15";"2009-02-13"
"41401590";"tuss-22";"Teste de imagens";"-";"2010-10-15";"2009-02-13"
"41401581";"tuss-22";"Teste de Heald";"-";"2010-10-15";"2009-02-13"
"41401573";"tuss-22";"Estudo cito-alergológico (ECA)";"-";"2010-10-15";"2009-02-13"
"41401557";"tuss-22";"Repertorização";"-";"2010-10-15";"2009-02-13"
"41401549";"tuss-22";"Teste de monitorização contínua da glicose (TMCG)";"-";"2010-10-15";"2009-02-13"
"41401530";"tuss-22";"Teste cutâneo-alérgicos Epitelis de Animais";"-";"2010-10-15";"2009-02-13"
"41401522";"tuss-22";"Teste cutâneo-alérgicos para látex";"-";"2010-10-15";"2009-02-13"
"41401514";"tuss-22";"Oximetria não invasiva";"-";"2010-10-15";"2009-02-13"
"41401492";"tuss-22";"Testes vestibulares, com vecto-eletronistagmografia";"-";"2010-10-15";"2009-02-13"
"41401484";"tuss-22";"Testes vestibulares, com prova calórica, sem eletronistagmografia";"-";"2010-10-15";"2009-02-13"
"41401476";"tuss-22";"Testes vestibulares, com prova calórica, com eletronistagmografia";"-";"2010-10-15";"2009-02-13"
"41401468";"tuss-22";"Testes do desenvolvimento (escala de Denver e outras)";"-";"2010-10-15";"2009-02-13"
"41401450";"tuss-22";"Testes de contato por fotossensibilização - por substância, acima de 30";"-";"2010-10-15";"2009-02-13"
"41401441";"tuss-22";"Testes de contato por fotossensibilização - até 30 substâncias";"-";"2010-10-15";"2009-02-13"
"41401433";"tuss-22";"Testes de contato - por substância, acima de 30";"-";"2010-10-15";"2009-02-13"
"41401425";"tuss-22";"Testes de contato - até 30 substâncias";"-";"2010-10-15";"2009-02-13"
"41401417";"tuss-22";"Testes de aptidão em laboratório (agilidade, equilíbrio, tempo de reação e coordenação)";"-";"2010-10-15";"2009-02-13"
"41401409";"tuss-22";"Testes cutâneo-alérgicos para pólens";"-";"2010-10-15";"2009-02-13"
"41401395";"tuss-22";"Testes cutâneo-alérgicos para insetos hematófagos";"-";"2010-10-15";"2009-02-13"
"41401387";"tuss-22";"Testes cutâneo-alérgicos para fungos";"-";"2010-10-15";"2009-02-13"
"41401379";"tuss-22";"Testes cutâneo-alérgicos para alimentos";"-";"2010-10-15";"2009-02-13"
"41401360";"tuss-22";"Testes cutâneo-alérgicos para alérgenos da poeira";"-";"2010-10-15";"2009-02-13"
"41401352";"tuss-22";"Testes anaeróbicos em campo sem determinação do lactato sanguíneo";"-";"2010-10-15";"2009-02-13"
"41401344";"tuss-22";"Testes anaeróbicos em campo com determinação do lactato sanguíneo";"-";"2010-10-15";"2009-02-13"
"41401336";"tuss-22";"Testes aeróbicos em campo com telemetria da frequência cardíaca";"-";"2010-10-15";"2009-02-13"
"41401328";"tuss-22";"Testes aeróbicos em campo com medida de gases expirados";"-";"2010-10-15";"2009-02-13"
"41401310";"tuss-22";"Testes aeróbicos em campo com determinação do lactato sanguíneo";"-";"2010-10-15";"2009-02-13"
"41401301";"tuss-22";"Teste provocativo para glaucoma - binocular";"-";"2010-10-15";"2009-02-13"
"41401298";"tuss-22";"Teste para broncoespasmo de exercício";"-";"2010-10-15";"2009-02-13"
"41401280";"tuss-22";"Teste de SISI";"-";"2010-10-15";"2009-02-13"
"41401271";"tuss-22";"Teste de sensibilidade de contraste ou de cores - monocular";"-";"2010-10-15";"2009-02-13"
"41401263";"tuss-22";"Teste de prótese auditiva";"-";"2010-10-15";"2009-02-13"
"41401255";"tuss-22";"Teste de Mitsuda";"-";"2010-10-15";"2009-02-13"
"41401247";"tuss-22";"Teste de Huhner";"-";"2010-10-15";"2009-02-13"
"41401239";"tuss-22";"Teste de Hilger para paralisia facial";"-";"2010-10-15";"2009-02-13"
"41401220";"tuss-22";"Teste de glicerol (com eletrococleografia pré e pós)";"-";"2010-10-15";"2009-02-13"
"41401212";"tuss-22";"Teste de glicerol (com audiometria tonal limiar pré e pós)";"-";"2010-10-15";"2009-02-13"
"41401204";"tuss-22";"Teste de exercício em ergômetro com medida de gases expirados e eletrocardiograma";"-";"2010-10-15";"2009-02-13"
"41401190";"tuss-22";"Teste de exercício em ergômetro com medida de gases expirados (teste cardiopulmonar de exercício) com qualquer ergômetro";"-";"2010-10-15";"2009-02-13"
"41401182";"tuss-22";"Teste de exercício em ergômetro com  monitorização  do eletrocardiograma";"-";"2010-10-15";"2009-02-13"
"41401174";"tuss-22";"Teste de exercício em ergômetro com  monitorização  da frequência cardíaca";"-";"2010-10-15";"2009-02-13"
"41401166";"tuss-22";"Teste de exercício em ergômetro com   realização  de gasometria arterial";"-";"2010-10-15";"2009-02-13"
"41401158";"tuss-22";"Teste de exercício em ergômetro   com  determinação  do lactato sanguíneo";"-";"2010-10-15";"2009-02-13"
"41401140";"tuss-22";"Teste de exercício dos 4 segundos";"-";"2010-10-15";"2009-02-13"
"41401131";"tuss-22";"Teste de equilíbrio peritoneal (PET)";"-";"2010-10-15";"2009-02-13"
"41401123";"tuss-22";"Teste de desempenho anaeróbico em laboratório (T. de Wingate)";"-";"2010-10-15";"2009-02-13"
"41401115";"tuss-22";"Teste de caminhada de 6 minutos";"-";"2010-10-15";"2009-02-13"
"41401107";"tuss-22";"Teste de broncoprovocação";"-";"2010-10-15";"2009-02-13"
"41401093";"tuss-22";"Teste de adaptação patológica (tone decay test)";"-";"2010-10-15";"2009-02-13"
